Codigo Producto,Nombre Producto,Nutriente,Valor por 100g,Valor por porción
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Proteínas (g),1.36,0.7
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Grasas Totales (g),0.22,0.1
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Hidratos de Carbono disponibles (g),2.23,1.1
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Azúcares totales (g),0.94,0.5
Código: 1261603,Lechuga Fresh Cut Roble Roja 150 g,Sodio (mg),5,2.5
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Energía (kCal),13,6.5
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Proteínas (g),1.35,0.7
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Grasas Totales (g),0.22,0.1
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Hidratos de Carbono disponibles (g),2.23,1.1
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Azúcares totales (g),0.94,0.5
Código: 1261601,Lechuga Fresh Cut Lollo Bionda 150 g,Sodio (mg),5,2.5
Código: 261179,Puerros 4 un.,Energía (kCal),31,31
Código: 261179,Puerros 4 un.,Proteínas (g),0.8,0.8
Código: 261179,Puerros 4 un.,Grasas Totales (g),0.2,0.2
Código: 261179,Puerros 4 un.,Hidratos de Carbono disponibles (g),7.6,7.6
Código: 261179,Puerros 4 un.,Azúcares totales (g),3.9,3.9
Código: 261179,Puerros 4 un.,Sodio (mg),20,20
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Energía (kCal),15,12.8
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Proteínas (g),1.36,1.2
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Grasas Totales (g),0.15,0.1
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Hidratos de Carbono disponibles (g),2.87,2.4
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Azúcares totales (g),0.78,0.7
Código: 1590217,Lechuga Dole Española Hidropónica 1 un.,Sodio (mg),26,22.1
Código: 1350589,Espinacas Agrosano 200 g,Energía (kCal),22,11
Código: 1350589,Espinacas Agrosano 200 g,Proteínas (g),2.9,1.5
Código: 1350589,Espinacas Agrosano 200 g,Grasas Totales (g),0.4,0.2
Código: 1350589,Espinacas Agrosano 200 g,Hidratos de Carbono disponibles (g),4,2
Código: 1350589,Espinacas Agrosano 200 g,Azúcares totales (g),24,12
Código: 1350589,Espinacas Agrosano 200 g,Sodio (mg),19,9.5
Código: 670082,Zapallo En Cubos 500 g,Energía (kCal),20,20
Código: 670082,Zapallo En Cubos 500 g,Proteínas (g),0.8,0.8
Código: 670082,Zapallo En Cubos 500 g,Grasas Totales (g),0.1,0.1
Código: 670082,Zapallo En Cubos 500 g,Hidratos de Carbono disponibles (g),3.8,3.8
Código: 670082,Zapallo En Cubos 500 g,Azúcares totales (g),2.1,2.1
Código: 670082,Zapallo En Cubos 500 g,Sodio (mg),1,1
Código: 1227316,Espinaca Baby 60 g,Energía (kCal),21,3.2
Código: 1227316,Espinaca Baby 60 g,Proteínas (g),2.6,0.4
Código: 1227316,Espinaca Baby 60 g,Grasas Totales (g),0.3,0
Código: 1227316,Espinaca Baby 60 g,Hidratos de Carbono disponibles (g),0.6,0.1
Código: 1227316,Espinaca Baby 60 g,Azúcares totales (g),0.47,0.1
Código: 1227316,Espinaca Baby 60 g,Sodio (mg),79,11.9
Código: 260602,Champiñón Laminados 200 g,Energía (kCal),25,25
Código: 260602,Champiñón Laminados 200 g,Proteínas (g),2.1,2.1
Código: 260602,Champiñón Laminados 200 g,Grasas Totales (g),0.33,0.3
Código: 260602,Champiñón Laminados 200 g,Hidratos de Carbono disponibles (g),4.7,4.7
Código: 260602,Champiñón Laminados 200 g,Azúcares totales (g),0,0
Código: 260602,Champiñón Laminados 200 g,Sodio (mg),4,4
Código: 296634,Ajo Desgranado Malla 150 g,Energía (kCal),132,5.1
Código: 296634,Ajo Desgranado Malla 150 g,Proteínas (g),7.1,0.3
Código: 296634,Ajo Desgranado Malla 150 g,Grasas Totales (g),0.1,0
Código: 296634,Ajo Desgranado Malla 150 g,Hidratos de Carbono disponibles (g),25.7,1
Código: 296634,Ajo Desgranado Malla 150 g,Azúcares totales (g),1,0
Código: 296634,Ajo Desgranado Malla 150 g,Sodio (mg),19,0.7
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Energía (kCal),15.5,7.8
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Proteínas (g),0.3,0.2
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Grasas Totales (g),0,0
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Hidratos de Carbono disponibles (g),2.32,1.2
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Azúcares totales (g),1.2,0.6
Código: 1261591,Mix Baby Leaf Fresh Cut 150 g,Sodio (mg),28,14
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Energía (kCal),13,6.5
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Proteínas (g),1.35,0.7
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Grasas Totales (g),0.22,0.1
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Hidratos de Carbono disponibles (g),2.23,1.1
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Azúcares totales (g),0.94,0.5
Código: 1261606,Lechuga Fresh Cut Salanova Hojas 150 g,Sodio (mg),5,2.5
Código: 1058836,Zanahoria Baby Dole 454 g,Energía (kCal),35,35
Código: 1058836,Zanahoria Baby Dole 454 g,Proteínas (g),1,1
Código: 1058836,Zanahoria Baby Dole 454 g,Grasas Totales (g),0,0
Código: 1058836,Zanahoria Baby Dole 454 g,Hidratos de Carbono disponibles (g),8,8
Código: 1058836,Zanahoria Baby Dole 454 g,Azúcares totales (g),5,5
Código: 1058836,Zanahoria Baby Dole 454 g,Sodio (mg),78,78
Código: 260699,Ensalada Repollo Blanco 300 g,Energía (kCal),25,12.5
Código: 260699,Ensalada Repollo Blanco 300 g,Proteínas (g),1.8,0.9
Código: 260699,Ensalada Repollo Blanco 300 g,Grasas Totales (g),0.3,0.2
Código: 260699,Ensalada Repollo Blanco 300 g,Hidratos de Carbono disponibles (g),5.2,2.6
Código: 260699,Ensalada Repollo Blanco 300 g,Azúcares totales (g),2.3,1.2
Código: 260699,Ensalada Repollo Blanco 300 g,Sodio (mg),22,11
Código: 260687,Lechuga Escarola 300 g,Energía (kCal),15,7.5
Código: 260687,Lechuga Escarola 300 g,Proteínas (g),1.7,0.9
Código: 260687,Lechuga Escarola 300 g,Grasas Totales (g),0.4,0.2
Código: 260687,Lechuga Escarola 300 g,Hidratos de Carbono disponibles (g),2.2,1.1
Código: 260687,Lechuga Escarola 300 g,Azúcares totales (g),0.8,0.4
Código: 260687,Lechuga Escarola 300 g,Sodio (mg),14,7
Código: 260709,Ensalada Dole Toscana 300 g,Energía (kCal),21,21
Código: 260709,Ensalada Dole Toscana 300 g,Proteínas (g),1,1
Código: 260709,Ensalada Dole Toscana 300 g,Grasas Totales (g),0,0
Código: 260709,Ensalada Dole Toscana 300 g,Hidratos de Carbono disponibles (g),5,5
Código: 260709,Ensalada Dole Toscana 300 g,Azúcares totales (g),3,3
Código: 260709,Ensalada Dole Toscana 300 g,Sodio (mg),21,21
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Energía (kCal),30,30
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Proteínas (g),1,1
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Grasas Totales (g),0,0
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Hidratos de Carbono disponibles (g),7,7
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Azúcares totales (g),4,4
Código: 260706,Ensalada Dole Napolitana Repollo Blanco y Zanahoria 300 g,Sodio (mg),33,33
Código: 1985592,Ensalada Apio Media Luna 600 g,Energía (kCal),16,16
Código: 1985592,Ensalada Apio Media Luna 600 g,Proteínas (g),0.7,0.7
Código: 1985592,Ensalada Apio Media Luna 600 g,Grasas Totales (g),0.2,0.2
Código: 1985592,Ensalada Apio Media Luna 600 g,Hidratos de Carbono disponibles (g),3,3
Código: 1985592,Ensalada Apio Media Luna 600 g,Azúcares totales (g),2,2
Código: 1985592,Ensalada Apio Media Luna 600 g,Sodio (mg),80,80
Código: 1898592,Almendras Fileteadas 400 g,Energía (kCal),570,171
Código: 1898592,Almendras Fileteadas 400 g,Proteínas (g),21.1,6.3
Código: 1898592,Almendras Fileteadas 400 g,Grasas Totales (g),49.9,15
Código: 1898592,Almendras Fileteadas 400 g,Grasas Saturadas (g),3.8,1.1
Código: 1898592,Almendras Fileteadas 400 g,Grasas Monoinsaturadas (g),31.6,9.5
Código: 1898592,Almendras Fileteadas 400 g,Grasas Poliinsaturadas (g),12.3,3.7
Código: 1898592,Almendras Fileteadas 400 g,Grasas trans (g),0,0
Código: 1898592,Almendras Fileteadas 400 g,Colesterol (mg),0,0
Código: 1898592,Almendras Fileteadas 400 g,Hidratos de Carbono disponibles (g),9.1,2.7
Código: 1898592,Almendras Fileteadas 400 g,Azúcares totales (g),7,2.1
Código: 1898592,Almendras Fileteadas 400 g,Sodio (mg),10,3
Código: 1898596,Mix Natural Tostado 700 g,Energía (kCal),472,141.6
Código: 1898596,Mix Natural Tostado 700 g,Proteínas (g),18,5.4
Código: 1898596,Mix Natural Tostado 700 g,Grasas Totales (g),30.8,9.2
Código: 1898596,Mix Natural Tostado 700 g,Grasas Saturadas (g),2.9,0.9
Código: 1898596,Mix Natural Tostado 700 g,Grasas Monoinsaturadas (g),21.7,6.5
Código: 1898596,Mix Natural Tostado 700 g,Grasas Poliinsaturadas (g),5.9,1.8
Código: 1898596,Mix Natural Tostado 700 g,Grasas trans (g),0,0
Código: 1898596,Mix Natural Tostado 700 g,Colesterol (mg),0,0
Código: 1898596,Mix Natural Tostado 700 g,Hidratos de Carbono disponibles (g),31,9.3
Código: 1898596,Mix Natural Tostado 700 g,Azúcares totales (g),20.9,6.3
Código: 1898596,Mix Natural Tostado 700 g,Sodio (mg),8,2.4
Código: 1897114,Mix Puro Nuts 700 g,Energía (kCal),614,184.2
Código: 1897114,Mix Puro Nuts 700 g,Proteínas (g),23.3,7
Código: 1897114,Mix Puro Nuts 700 g,Grasas Totales (g),51.3,15.4
Código: 1897114,Mix Puro Nuts 700 g,Grasas Saturadas (g),7,2.1
Código: 1897114,Mix Puro Nuts 700 g,Grasas Monoinsaturadas (g),28,8.4
Código: 1897114,Mix Puro Nuts 700 g,Grasas Poliinsaturadas (g),12,3.6
Código: 1897114,Mix Puro Nuts 700 g,Grasas trans (g),0,0
Código: 1897114,Mix Puro Nuts 700 g,Colesterol (mg),0,0
Código: 1897114,Mix Puro Nuts 700 g,Hidratos de Carbono disponibles (g),14.7,4.4
Código: 1897114,Mix Puro Nuts 700 g,Azúcares totales (g),4.2,1.3
Código: 1897114,Mix Puro Nuts 700 g,Fibra (g),9.3,2.8
Código: 1897114,Mix Puro Nuts 700 g,Sodio (mg),5.2,1.6
Código: 1897113,Maní Tostado 700 g,Energía (kCal),597,179.1
Código: 1897113,Maní Tostado 700 g,Proteínas (g),24.4,7.3
Código: 1897113,Maní Tostado 700 g,Grasas Totales (g),49.7,14.9
Código: 1897113,Maní Tostado 700 g,Grasas Saturadas (g),7.7,2.3
Código: 1897113,Maní Tostado 700 g,Grasas Monoinsaturadas (g),26.2,7.9
Código: 1897113,Maní Tostado 700 g,Grasas Poliinsaturadas (g),9.8,2.9
Código: 1897113,Maní Tostado 700 g,Grasas trans (g),0.2,0.1
Código: 1897113,Maní Tostado 700 g,Colesterol (mg),0,0
Código: 1897113,Maní Tostado 700 g,Hidratos de Carbono disponibles (g),12.9,3.9
Código: 1897113,Maní Tostado 700 g,Azúcares totales (g),4.9,1.5
Código: 1897113,Maní Tostado 700 g,Sodio (mg),8,2.4
Código: 1916538,Ensalada Corazón de Apio 2 un.,Energía (kCal),16,8
Código: 1916538,Ensalada Corazón de Apio 2 un.,Proteínas (g),0.7,0.4
Código: 1916538,Ensalada Corazón de Apio 2 un.,Grasas Totales (g),0.2,0.1
Código: 1916538,Ensalada Corazón de Apio 2 un.,Hidratos de Carbono disponibles (g),3,1.5
Código: 1916538,Ensalada Corazón de Apio 2 un.,Azúcares totales (g),2,1
Código: 1916538,Ensalada Corazón de Apio 2 un.,Sodio (mg),80,40
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Energía (kCal),31,15.5
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Proteínas (g),1.4,0.7
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Grasas Totales (g),0.3,0.2
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Colesterol (mg),0,0
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Hidratos de Carbono disponibles (g),4,2
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Azúcares totales (g),2.3,1.2
Código: 1885430,Ensalada Toscana Roble Genial 200 g,Sodio (mg),15,7.5
Código: 1865084,Ensalada Apio Juliana 300 g,Energía (kCal),16,16
Código: 1865084,Ensalada Apio Juliana 300 g,Proteínas (g),0.7,0.7
Código: 1865084,Ensalada Apio Juliana 300 g,Grasas Totales (g),0.2,0.2
Código: 1865084,Ensalada Apio Juliana 300 g,Hidratos de Carbono disponibles (g),3,3
Código: 1865084,Ensalada Apio Juliana 300 g,Azúcares totales (g),2,2
Código: 1865084,Ensalada Apio Juliana 300 g,Sodio (mg),80,80
Código: 1846734,Ensalada Dole Asiática 350 g,Energía (kCal),130,152.1
Código: 1846734,Ensalada Dole Asiática 350 g,Proteínas (g),3,3.5
Código: 1846734,Ensalada Dole Asiática 350 g,Grasas Totales (g),5,5.9
Código: 1846734,Ensalada Dole Asiática 350 g,Grasas Saturadas (g),0,0
Código: 1846734,Ensalada Dole Asiática 350 g,Grasas Monoinsaturadas (g),3,3.5
Código: 1846734,Ensalada Dole Asiática 350 g,Grasas Poliinsaturadas (g),2,2.3
Código: 1846734,Ensalada Dole Asiática 350 g,Grasas trans (g),0,0
Código: 1846734,Ensalada Dole Asiática 350 g,Colesterol (mg),0,0
Código: 1846734,Ensalada Dole Asiática 350 g,Hidratos de Carbono disponibles (g),11,12.9
Código: 1846734,Ensalada Dole Asiática 350 g,Azúcares totales (g),6,7
Código: 1846734,Ensalada Dole Asiática 350 g,Sodio (mg),338,395.5
Código: 1845589,Berro Agrolam 50 g,Energía (kCal),11,5.5
Código: 1845589,Berro Agrolam 50 g,Proteínas (g),2.3,1.2
Código: 1845589,Berro Agrolam 50 g,Grasas Totales (g),0.1,0.1
Código: 1845589,Berro Agrolam 50 g,Hidratos de Carbono disponibles (g),1.29,0.6
Código: 1845589,Berro Agrolam 50 g,Azúcares totales (g),0.2,0.1
Código: 1845589,Berro Agrolam 50 g,Sodio (mg),41,20.5
Código: 1845587,Espinaca Agrolam 50 g,Energía (kCal),18,9
Código: 1845587,Espinaca Agrolam 50 g,Proteínas (g),2.35,1.2
Código: 1845587,Espinaca Agrolam 50 g,Grasas Totales (g),0.29,0.1
Código: 1845587,Espinaca Agrolam 50 g,Hidratos de Carbono disponibles (g),2.94,1.5
Código: 1845587,Espinaca Agrolam 50 g,Azúcares totales (g),0.59,0.3
Código: 1845587,Espinaca Agrolam 50 g,Sodio (mg),65,32.5
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Energía (kCal),11,5.5
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Proteínas (g),2.3,1.2
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Grasas Totales (g),0.1,0.1
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Hidratos de Carbono disponibles (g),1.29,0.6
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Azúcares totales (g),0.2,0.1
Código: 1829998,Berro Baby Agrolam Listo Para Servir 120 g,Sodio (mg),41,20.5
Código: 1800799,Tomates Deshidratados 150 g,Energía (kCal),262,78.6
Código: 1800799,Tomates Deshidratados 150 g,Proteínas (g),10,3
Código: 1800799,Tomates Deshidratados 150 g,Grasas Totales (g),3,0.9
Código: 1800799,Tomates Deshidratados 150 g,Hidratos de Carbono disponibles (g),49,14.7
Código: 1800799,Tomates Deshidratados 150 g,Azúcares totales (g),38.9,11.7
Código: 1800799,Tomates Deshidratados 150 g,Sodio (mg),128,38.4
Código: 1800791,Pistacho Con Cáscara 200 g,Energía (kCal),567,170.1
Código: 1800791,Pistacho Con Cáscara 200 g,Proteínas (g),20,6
Código: 1800791,Pistacho Con Cáscara 200 g,Grasas Totales (g),46.7,14
Código: 1800791,Pistacho Con Cáscara 200 g,Grasas Saturadas (g),5,1.5
Código: 1800791,Pistacho Con Cáscara 200 g,Grasas Monoinsaturadas (g),23.3,7
Código: 1800791,Pistacho Con Cáscara 200 g,Grasas Poliinsaturadas (g),13.3,4
Código: 1800791,Pistacho Con Cáscara 200 g,Grasas trans (g),0,0
Código: 1800791,Pistacho Con Cáscara 200 g,Colesterol (mg),0,0
Código: 1800791,Pistacho Con Cáscara 200 g,Hidratos de Carbono disponibles (g),16.7,5
Código: 1800791,Pistacho Con Cáscara 200 g,Azúcares totales (g),8.2,2.5
Código: 1800791,Pistacho Con Cáscara 200 g,Sodio (mg),14.8,4.4
Código: 1800814,Maní Tostado 300 g,Energía (kCal),599,179.7
Código: 1800814,Maní Tostado 300 g,Proteínas (g),25.8,7.7
Código: 1800814,Maní Tostado 300 g,Grasas Totales (g),49.2,14.8
Código: 1800814,Maní Tostado 300 g,Grasas Saturadas (g),6.3,1.9
Código: 1800814,Maní Tostado 300 g,Grasas Monoinsaturadas (g),24.4,7.3
Código: 1800814,Maní Tostado 300 g,Grasas Poliinsaturadas (g),15.6,4.7
Código: 1800814,Maní Tostado 300 g,Grasas trans (g),0,0
Código: 1800814,Maní Tostado 300 g,Colesterol (mg),0,0
Código: 1800814,Maní Tostado 300 g,Hidratos de Carbono disponibles (g),13.1,3.9
Código: 1800814,Maní Tostado 300 g,Azúcares totales (g),5.1,1.5
Código: 1800814,Maní Tostado 300 g,Sodio (mg),18,5.4
Código: 1800800,Pistachos Sin Cáscara 100 g,Energía (kCal),567,170.1
Código: 1800800,Pistachos Sin Cáscara 100 g,Proteínas (g),20,6
Código: 1800800,Pistachos Sin Cáscara 100 g,Grasas Totales (g),46.7,14
Código: 1800800,Pistachos Sin Cáscara 100 g,Grasas Saturadas (g),5,1.5
Código: 1800800,Pistachos Sin Cáscara 100 g,Grasas Monoinsaturadas (g),23.3,7
Código: 1800800,Pistachos Sin Cáscara 100 g,Grasas Poliinsaturadas (g),13.3,4
Código: 1800800,Pistachos Sin Cáscara 100 g,Grasas trans (g),0,0
Código: 1800800,Pistachos Sin Cáscara 100 g,Colesterol (mg),0,0
Código: 1800800,Pistachos Sin Cáscara 100 g,Hidratos de Carbono disponibles (g),16.7,5
Código: 1800800,Pistachos Sin Cáscara 100 g,Azúcares totales (g),8.7,2.6
Código: 1800800,Pistachos Sin Cáscara 100 g,Sodio (mg),9.3,2.8
Código: 1800812,Almendra Natural 300 g,Energía (kCal),570,171
Código: 1800812,Almendra Natural 300 g,Proteínas (g),21.1,6.3
Código: 1800812,Almendra Natural 300 g,Grasas Totales (g),49.9,15
Código: 1800812,Almendra Natural 300 g,Grasas Saturadas (g),3.8,1.1
Código: 1800812,Almendra Natural 300 g,Grasas Monoinsaturadas (g),31.6,9.5
Código: 1800812,Almendra Natural 300 g,Grasas Poliinsaturadas (g),12.3,3.7
Código: 1800812,Almendra Natural 300 g,Grasas trans (g),0,0
Código: 1800812,Almendra Natural 300 g,Colesterol (mg),0,0
Código: 1800812,Almendra Natural 300 g,Hidratos de Carbono disponibles (g),9.1,2.7
Código: 1800812,Almendra Natural 300 g,Azúcares totales (g),7,2.1
Código: 1800812,Almendra Natural 300 g,Sodio (mg),10,3
Código: 1800803,Banana Chips 100 g,Energía (kCal),545,163.5
Código: 1800803,Banana Chips 100 g,Proteínas (g),0.1,0
Código: 1800803,Banana Chips 100 g,Grasas Totales (g),33.6,10.1
Código: 1800803,Banana Chips 100 g,Grasas Saturadas (g),29,8.7
Código: 1800803,Banana Chips 100 g,Grasas Monoinsaturadas (g),2,0.6
Código: 1800803,Banana Chips 100 g,Grasas Poliinsaturadas (g),0.6,0.2
Código: 1800803,Banana Chips 100 g,Grasas trans (g),0,0
Código: 1800803,Banana Chips 100 g,Colesterol (mg),0,0
Código: 1800803,Banana Chips 100 g,Hidratos de Carbono disponibles (g),58.4,17.5
Código: 1800803,Banana Chips 100 g,Azúcares totales (g),35.3,10.6
Código: 1800803,Banana Chips 100 g,Sodio (mg),6,1.8
Código: 1800794,Callampas Deshidratadas 40 g,Energía (kCal),228,68.4
Código: 1800794,Callampas Deshidratadas 40 g,Proteínas (g),15.2,4.6
Código: 1800794,Callampas Deshidratadas 40 g,Grasas Totales (g),8.1,2.4
Código: 1800794,Callampas Deshidratadas 40 g,Hidratos de Carbono disponibles (g),23.7,7.1
Código: 1800794,Callampas Deshidratadas 40 g,Azúcares totales (g),0.7,0.2
Código: 1800794,Callampas Deshidratadas 40 g,Sodio (mg),30.5,9.2
Código: 1800819,Pasas Rubias 300 g,Energía (kCal),322,96.6
Código: 1800819,Pasas Rubias 300 g,Proteínas (g),3.3,1
Código: 1800819,Pasas Rubias 300 g,Grasas Totales (g),0.2,0.1
Código: 1800819,Pasas Rubias 300 g,Hidratos de Carbono disponibles (g),76.7,23
Código: 1800819,Pasas Rubias 300 g,Azúcares totales (g),65.7,19.7
Código: 1800819,Pasas Rubias 300 g,Sodio (mg),24,7.2
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Energía (kCal),240,120
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Proteínas (g),2.2,1.1
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Grasas Totales (g),0.38,0.2
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Hidratos de Carbono disponibles (g),57,28.5
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Azúcares totales (g),38.1,19.1
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Fibra (g),7.1,3.6
Código: 1813698,Ciruelas Deshidratadas Pote 500 g,Sodio (mg),2,1
Código: 1811521,Mixed de Acelga 200 g,Energía (kCal),19,19
Código: 1811521,Mixed de Acelga 200 g,Proteínas (g),1.8,1.8
Código: 1811521,Mixed de Acelga 200 g,Grasas Totales (g),0.2,0.2
Código: 1811521,Mixed de Acelga 200 g,Hidratos de Carbono disponibles (g),3.7,3.7
Código: 1811521,Mixed de Acelga 200 g,Azúcares totales (g),1.1,1.1
Código: 1811521,Mixed de Acelga 200 g,Sodio (mg),213,213
Código: 1214038,Champiñón Portobello 400 g,Energía (kCal),22,22
Código: 1214038,Champiñón Portobello 400 g,Proteínas (g),2.11,2.1
Código: 1214038,Champiñón Portobello 400 g,Grasas Totales (g),0.35,0.4
Código: 1214038,Champiñón Portobello 400 g,Hidratos de Carbono disponibles (g),3.87,3.9
Código: 1214038,Champiñón Portobello 400 g,Azúcares totales (g),2.5,2.5
Código: 1214038,Champiñón Portobello 400 g,Sodio (mg),9,9
Código: 1750177,Crutones Con Queso y Ajo 80 g,Energía (kCal),469,"32.8,469 / 32.8"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Proteínas (g),13,"0.9,13 / 0.9"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Grasas Totales (g),17,"1.2,17 / 1.2"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Grasas Saturadas (g),1.8,"0.1,1.8 / 0.1"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Grasas Monoinsaturadas (g),13.9,"1,13.9 / 1"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Grasas Poliinsaturadas (g),1.8,"0.1,1.8 / 0.1"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Grasas trans (g),0,"0,0 / 0"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Colesterol (mg),0,"0,0 / 0"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Hidratos de Carbono disponibles (g),62,"4.3,62 / 4.3"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Azúcares totales (g),3.8,"0.3,3.8 / 0.3"
Código: 1750177,Crutones Con Queso y Ajo 80 g,Sodio (mg),974,"68.2,974 / 68.2"
Código: 260813,Limón Cocktail Malla 500 g,Energía (kCal),29,29
Código: 260813,Limón Cocktail Malla 500 g,Proteínas (g),1.1,1.1
Código: 260813,Limón Cocktail Malla 500 g,Grasas Totales (g),0.3,0.3
Código: 260813,Limón Cocktail Malla 500 g,Hidratos de Carbono disponibles (g),9.32,9.32
Código: 260813,Limón Cocktail Malla 500 g,Fibra (g),2.8,2.8
Código: 260813,Limón Cocktail Malla 500 g,Sodio (mg),2,2
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Energía (kCal),41,32.8
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Proteínas (g),0.9,0.7
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Grasas Totales (g),0.24,0.2
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Hidratos de Carbono disponibles (g),9.6,7.7
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Azúcares totales (g),4.7,3.8
Código: 1688154,Zanahoria Orgánica Jugo Bolsa 1 kg,Sodio (mg),69,55.2
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Energía (kCal),22,22
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Proteínas (g),1.7,1.7
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Grasas Totales (g),0.1,0.1
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Hidratos de Carbono disponibles (g),4.4,4.4
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Azúcares totales (g),1.8,1.8
Código: 1669526,Corazón Tudela Fresh Cut Clamshell 150 g,Sodio (mg),28,28
Código: 1666760,Cúrcuma 100 g,Energía (kCal),312,28.1
Código: 1666760,Cúrcuma 100 g,Proteínas (g),9.68,0.9
Código: 1666760,Cúrcuma 100 g,Grasas Totales (g),3.25,0.3
Código: 1666760,Cúrcuma 100 g,Hidratos de Carbono disponibles (g),67.1,6
Código: 1666760,Cúrcuma 100 g,Azúcares totales (g),3.21,0.3
Código: 1666760,Cúrcuma 100 g,Sodio (mg),27,2.4
Código: 261158,Pomelo Rosado 2 kg,Energía (kCal),42,50.4
Código: 261158,Pomelo Rosado 2 kg,Proteínas (g),0.6,0.7
Código: 261158,Pomelo Rosado 2 kg,Grasas Totales (g),0.14,0.2
Código: 261158,Pomelo Rosado 2 kg,Hidratos de Carbono disponibles (g),9.1,10.9
Código: 261158,Pomelo Rosado 2 kg,Azúcares totales (g),6.9,8.3
Código: 261158,Pomelo Rosado 2 kg,Fibra (g),1.6,1.9
Código: 261158,Pomelo Rosado 2 kg,Sodio (mg),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Energía (kCal),63,63
Código: 1376054,Naranja Orgánica 1.5 kg,Proteínas (g),1.3,1.3
Código: 1376054,Naranja Orgánica 1.5 kg,Grasas Totales (g),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Grasas Saturadas (g),0,0
Código: 1376054,Naranja Orgánica 1.5 kg,Grasas Monoinsaturadas (g),0,0
