Codigo Producto,Nombre Producto,Nutriente,Valor por 100g,Valor por porcion
Código: 1937087,Rigati N° 48 Talliani Integral 400 g,Grasas Totales (g),3,2.4
Código: 1937087,Rigati N° 48 Talliani Integral 400 g,Hidratos de Carbono disponibles (g),67,53.6
Código: 1937087,Rigati N° 48 Talliani Integral 400 g,Azúcares totales (g),6,4.8
Código: 1937087,Rigati N° 48 Talliani Integral 400 g,Fibra (g),6.4,5.1
Código: 1937087,Rigati N° 48 Talliani Integral 400 g,Sodio (mg),5,4
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Energía (kCal),358,286.4
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Proteínas (g),10.2,8.2
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Grasas Totales (g),1.7,1.4
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Hidratos de Carbono disponibles (g),75.6,60.5
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Azúcares totales (g),2.7,2.2
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Fibra (g),3.3,2.6
Código: 1922156,Farfalle 100% Trigo Duro 400 g,Sodio (mg),12,9.6
Código: 1922155,Penne 100% Trigo Duro 400 g,Energía (kCal),358,286.4
Código: 1922155,Penne 100% Trigo Duro 400 g,Proteínas (g),10.2,8.2
Código: 1922155,Penne 100% Trigo Duro 400 g,Grasas Totales (g),1.7,1.4
Código: 1922155,Penne 100% Trigo Duro 400 g,Hidratos de Carbono disponibles (g),75.6,60.5
Código: 1922155,Penne 100% Trigo Duro 400 g,Azúcares totales (g),2.7,2.2
Código: 1922155,Penne 100% Trigo Duro 400 g,Fibra (g),3.3,2.6
Código: 1922155,Penne 100% Trigo Duro 400 g,Sodio (mg),12,9.6
Código: 1801326,Salsa de Tomate Natural 200 g,Energía (kCal),42,8.4
Código: 1801326,Salsa de Tomate Natural 200 g,Proteínas (g),1.5,0.3
Código: 1801326,Salsa de Tomate Natural 200 g,Grasas Totales (g),0.2,0
Código: 1801326,Salsa de Tomate Natural 200 g,Hidratos de Carbono disponibles (g),8.6,1.7
Código: 1801326,Salsa de Tomate Natural 200 g,Azúcares totales (g),3.3,0.7
Código: 1801326,Salsa de Tomate Natural 200 g,Sodio (mg),351,70.2
Código: 1758272,Macaroni & Cheese American Classic 206 g,Energía (kCal),357,246.3
Código: 1758272,Macaroni & Cheese American Classic 206 g,Proteínas (g),12.8,8.8
Código: 1758272,Macaroni & Cheese American Classic 206 g,Grasas Totales (g),2.1,1.4
Código: 1758272,Macaroni & Cheese American Classic 206 g,Grasas Saturadas (g),1.6,1.1
Código: 1758272,Macaroni & Cheese American Classic 206 g,Grasas Monoinsaturadas (g),0.04,0
Código: 1758272,Macaroni & Cheese American Classic 206 g,Grasas Poliinsaturadas (g),0.3,0.2
Código: 1758272,Macaroni & Cheese American Classic 206 g,Grasas trans (g),0.02,0
Código: 1758272,Macaroni & Cheese American Classic 206 g,Colesterol (mg),4,2.8
Código: 1758272,Macaroni & Cheese American Classic 206 g,Hidratos de Carbono disponibles (g),71,49
Código: 1758272,Macaroni & Cheese American Classic 206 g,Azúcares totales (g),12.8,8.8
Código: 1758272,Macaroni & Cheese American Classic 206 g,Sodio (mg),814,561.7
Código: 1750246,Tomates Triturados Mutti 690 g,Energía (kCal),25,30.5
Código: 1750246,Tomates Triturados Mutti 690 g,Proteínas (g),1.2,1.5
Código: 1750246,Tomates Triturados Mutti 690 g,Grasas Totales (g),0.2,0.2
Código: 1750246,Tomates Triturados Mutti 690 g,Hidratos de Carbono disponibles (g),3.9,4.8
Código: 1750246,Tomates Triturados Mutti 690 g,Azúcares totales (g),2.8,3.4
Código: 1750246,Tomates Triturados Mutti 690 g,Sodio (mg),8,9.8
Código: 1623312,Puré de Tomate Mutti 400 g,Energía (kCal),36,18
Código: 1623312,Puré de Tomate Mutti 400 g,Proteínas (g),1.6,0.8
Código: 1623312,Puré de Tomate Mutti 400 g,Grasas Totales (g),0.5,0.3
Código: 1623312,Puré de Tomate Mutti 400 g,Hidratos de Carbono disponibles (g),5.1,2.6
Código: 1623312,Puré de Tomate Mutti 400 g,Azúcares totales (g),4.5,2.3
Código: 1623312,Puré de Tomate Mutti 400 g,Sodio (mg),195,97.5
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Energía (kCal),158,126.4
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Proteínas (g),3.5,2.8
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Grasas Totales (g),0,0
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Hidratos de Carbono disponibles (g),36,28.8
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Azúcares totales (g),0.1,0.1
Código: 1683860,Gnocchi de Papa La Molisana Sin Gluten 500 g,Sodio (mg),200,160
Código: 1662743,Salsa Passata Tetra Pak 200 g,Energía (kCal),35,17.5
Código: 1662743,Salsa Passata Tetra Pak 200 g,Proteínas (g),1.2,0.6
Código: 1662743,Salsa Passata Tetra Pak 200 g,Grasas Totales (g),0.1,0.1
Código: 1662743,Salsa Passata Tetra Pak 200 g,Hidratos de Carbono disponibles (g),6.3,3.2
Código: 1662743,Salsa Passata Tetra Pak 200 g,Azúcares totales (g),4.4,2.2
Código: 1662743,Salsa Passata Tetra Pak 200 g,Sodio (mg),160,80
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Energía (kCal),57,57
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Proteínas (g),1.4,1.4
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Grasas Totales (g),3.7,3.7
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Grasas Saturadas (g),0.4,0.4
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Grasas Monoinsaturadas (g),2.8,2.8
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Grasas Poliinsaturadas (g),0.3,0.3
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Grasas trans (g),0.1,0.1
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Colesterol (mg),1,1
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Hidratos de Carbono disponibles (g),6.2,6.2
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Azúcares totales (g),5.2,5.2
Código: 439186,Salsa de Tomate Italiana Barilla Napoletana 400 g,Sodio (mg),960,960
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Energía (kCal),353,282.4
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Proteínas (g),15,12
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Grasas Totales (g),2,1.6
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Hidratos de Carbono disponibles (g),45.6,36.5
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Azúcares totales (g),3.3,2.6
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Fibra (g),8,6.4
Código: 1604162,Pasta Fusilli La Molisana Integral 500 g,Sodio (mg),32,25.6
Código: 1604157,Pasta Radiatori La Molisana 500 g,Energía (kCal),351,280.8
Código: 1604157,Pasta Radiatori La Molisana 500 g,Proteínas (g),14,11.2
Código: 1604157,Pasta Radiatori La Molisana 500 g,Grasas Totales (g),1,0.8
Código: 1604157,Pasta Radiatori La Molisana 500 g,Hidratos de Carbono disponibles (g),70,56
Código: 1604157,Pasta Radiatori La Molisana 500 g,Azúcares totales (g),4,3.2
Código: 1604157,Pasta Radiatori La Molisana 500 g,Sodio (mg),8,6.4
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Energía (kCal),338,270.4
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Proteínas (g),11,8.8
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Grasas Totales (g),2,1.6
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Grasas Saturadas (g),0.5,0.4
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Grasas Monoinsaturadas (g),0.3,0.2
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Grasas Poliinsaturadas (g),1.2,1
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Grasas trans (g),0,0
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Colesterol (mg),0,0
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Hidratos de Carbono disponibles (g),69,55.2
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Azúcares totales (g),4,3.2
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Fibra (g),3.9,3.1
Código: 266687,Pasta Mostaccioli N°46 Carozzi 400 g,Sodio (mg),5,4
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Energía (kCal),67,26.8
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Proteínas (g),2,0.8
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Grasas Totales (g),0,0
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Hidratos de Carbono disponibles (g),12,4.8
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Azúcares totales (g),8,3.2
Código: 1313427,Salsa Italian Talliani Doypack 200 g,Sodio (mg),390,156
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Energía (kCal),36,21.6
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Proteínas (g),1.6,1
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Grasas Totales (g),0,0
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Grasas Saturadas (g),0,0
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Grasas trans (g),0,0
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Hidratos de Carbono disponibles (g),5.1,3.1
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Azúcares totales (g),4.5,2.7
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Fibra (g),3,1.8
Código: 887847,Puré de Tomate Mutti Passata Al Basilico 700 g,Sodio (mg),200,120
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Energía (kCal),66,26.4
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Proteínas (g),1.2,0.5
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Grasas Totales (g),2.5,1
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Hidratos de Carbono disponibles (g),9.7,3.9
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Azúcares totales (g),5.8,2.3
Código: 693820,Salsa de Tomate Carozzi Toscana Al Pesto 200 g,Sodio (mg),394,157.6
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Energía (kCal),315,252
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Proteínas (g),13,10.4
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Grasas Totales (g),1,0.8
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Grasas Saturadas (g),0.2,0.2
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Grasas Monoinsaturadas (g),0.2,0.2
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Grasas Poliinsaturadas (g),0.6,0.5
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Grasas trans (g),0,0
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Colesterol (mg),0,0
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Hidratos de Carbono disponibles (g),63.3,50.6
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Azúcares totales (g),4.5,3.6
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Fibra (g),6.7,5.4
Código: 1568650,Pasta Spaghetti N°5 Vivo 350 g,Sodio (mg),14,11.2
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Energía (kCal),157,262.2
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Proteínas (g),5.2,8.7
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Grasas Totales (g),0.4,0.7
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Hidratos de Carbono disponibles (g),33,55.1
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Azúcares totales (g),0.1,0.2
Código: 1604158,Gnocchi de Papa La Molisana 500 g,Sodio (mg),200,334
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Energía (kCal),338,270.4
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Proteínas (g),10,8
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Grasas Totales (g),3,2.4
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Grasas Saturadas (g),0,0
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Grasas Monoinsaturadas (g),0.7,0.6
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Grasas Poliinsaturadas (g),2.3,1.8
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Grasas trans (g),0,0
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Colesterol (mg),0,0
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Hidratos de Carbono disponibles (g),70,56
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Azúcares totales (g),4,3.2
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Fibra (g),3.5,2.8
Código: 267569,Spaghetti N°5 Lucchetti 400 g,Sodio (mg),5,4
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Energía (kCal),338,135.2
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Proteínas (g),10,4
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Grasas Totales (g),3,1.2
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Hidratos de Carbono disponibles (g),70,28
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Azúcares totales (g),2,0.8
Código: 1241476,Lasaña Precocida Lucchetti 360 g,Sodio (mg),5,2
Código: 265758,Espirales Proslow Lucchetti 400 g,Energía (kCal),338,270.4
Código: 265758,Espirales Proslow Lucchetti 400 g,Proteínas (g),10,8
Código: 265758,Espirales Proslow Lucchetti 400 g,Grasas Totales (g),3,2.4
Código: 265758,Espirales Proslow Lucchetti 400 g,Grasas Saturadas (g),0,0
Código: 265758,Espirales Proslow Lucchetti 400 g,Grasas Monoinsaturadas (g),0.7,0.6
Código: 265758,Espirales Proslow Lucchetti 400 g,Grasas Poliinsaturadas (g),2.3,1.8
Código: 265758,Espirales Proslow Lucchetti 400 g,Grasas trans (g),0,0
Código: 265758,Espirales Proslow Lucchetti 400 g,Colesterol (mg),0,0
Código: 265758,Espirales Proslow Lucchetti 400 g,Hidratos de Carbono disponibles (g),70,56
Código: 265758,Espirales Proslow Lucchetti 400 g,Azúcares totales (g),4,3.2
Código: 265758,Espirales Proslow Lucchetti 400 g,Fibra (g),3.5,2.8
Código: 265758,Espirales Proslow Lucchetti 400 g,Sodio (mg),5,4
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Energía (kCal),339,423.8
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Proteínas (g),7,8.8
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Grasas Totales (g),0.8,1
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Hidratos de Carbono disponibles (g),76,95
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Azúcares totales (g),0,0
Código: 995519,Fideos de Arroz Exotic Food 3 mm Bolsa 250 g,Sodio (mg),10,12.5
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Energía (kCal),323,258.4
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Proteínas (g),11.6,9.3
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Grasas Totales (g),1.1,0.9
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Grasas Saturadas (g),0.2,0.2
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Grasas Monoinsaturadas (g),0.3,0.2
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Grasas Poliinsaturadas (g),1.2,1
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Grasas trans (g),0,0
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Colesterol (mg),0,0
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Hidratos de Carbono disponibles (g),66.8,53.4
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Azúcares totales (g),5.1,4.1
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Fibra (g),4,3.2
Código: 267617,Pasta Tallarines N°87 Carozzi Espinaca 400 g,Sodio (mg),20,16
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Energía (kCal),338,270.4
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Proteínas (g),11,8.8
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Grasas Totales (g),2,1.6
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Grasas Saturadas (g),0.5,0.4
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Grasas Monoinsaturadas (g),0.3,0.2
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Grasas Poliinsaturadas (g),1.2,1
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Grasas trans (g),0,0
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Colesterol (mg),0,0
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Hidratos de Carbono disponibles (g),69,55.2
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Azúcares totales (g),4,3.2
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Fibra (g),3.9,3.1
Código: 267626,Pasta Tallarin N°87 Carozzi 400 g,Sodio (mg),5,4
Código: 976345,Ravioli Carozzi Carne 400 g,Energía (kCal),407,407
Código: 976345,Ravioli Carozzi Carne 400 g,Proteínas (g),15,15
Código: 976345,Ravioli Carozzi Carne 400 g,Grasas Totales (g),7.1,7.1
Código: 976345,Ravioli Carozzi Carne 400 g,Grasas Saturadas (g),3.5,3.5
Código: 976345,Ravioli Carozzi Carne 400 g,Grasas Monoinsaturadas (g),1.7,1.7
Código: 976345,Ravioli Carozzi Carne 400 g,Grasas Poliinsaturadas (g),1.9,1.9
Código: 976345,Ravioli Carozzi Carne 400 g,Grasas trans (g),0.1,0.1
Código: 976345,Ravioli Carozzi Carne 400 g,Colesterol (mg),5,5
Código: 976345,Ravioli Carozzi Carne 400 g,Hidratos de Carbono disponibles (g),70.4,70.4
Código: 976345,Ravioli Carozzi Carne 400 g,Azúcares totales (g),4.4,4.4
Código: 976345,Ravioli Carozzi Carne 400 g,Sodio (mg),438,438
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Energía (kCal),338,270.4
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Proteínas (g),11,8.8
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Grasas Totales (g),2,1.6
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Grasas Saturadas (g),0.5,0.4
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Grasas Monoinsaturadas (g),0.3,0.2
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Grasas Poliinsaturadas (g),1.2,1
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Grasas trans (g),0,0
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Colesterol (mg),0,0
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Hidratos de Carbono disponibles (g),69,55.2
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Azúcares totales (g),4,3.2
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Fibra (g),3.9,3.1
Código: 267107,Pasta Quifaro N°36 Carozzi 400 g,Sodio (mg),5,4
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Energía (kCal),333,246.4
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Proteínas (g),11,8.1
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Grasas Totales (g),2.6,1.9
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Grasas Saturadas (g),1,0.7
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Grasas Monoinsaturadas (g),0.5,0.4
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Grasas Poliinsaturadas (g),1.2,0.9
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Grasas trans (g),0,0
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Colesterol (mg),2,1.5
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Hidratos de Carbono disponibles (g),66.2,49
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Azúcares totales (g),4.1,3
Código: 265213,Pasta Caracoquesos Carozzi 296 g,Sodio (mg),935,691.9
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Energía (kCal),359,287.2
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Proteínas (g),13,10.4
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Grasas Totales (g),2,1.6
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Azúcares totales (g),3.5,2.8
Código: 439174,Penne Rigati N°73 Italiano Barilla Caja 500 g,Sodio (mg),13,10.4
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Energía (kCal),359,287.2
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Proteínas (g),13,10.4
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Grasas Totales (g),2,1.6
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Azúcares totales (g),3.5,2.8
Código: 265807,Farfalle N°65 Barilla Italiano Caja 500 g,Sodio (mg),13,10.4
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Energía (kCal),63,63
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Proteínas (g),3.5,3.5
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Grasas Totales (g),1.8,1.8
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Hidratos de Carbono disponibles (g),8.2,8.2
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Azúcares totales (g),6.7,6.7
Código: 1937046,Salsa Lista Bolognesa Vegetal 340 g,Sodio (mg),378,378
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Energía (kCal),358,286.4
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Proteínas (g),10.2,8.2
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Grasas Totales (g),1.7,1.4
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Hidratos de Carbono disponibles (g),75.6,60.5
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Azúcares totales (g),2.7,2.2
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Fibra (g),3.3,2.6
Código: 1922157,Fusilli 100% Trigo Duro 400 g,Sodio (mg),12,9.6
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Energía (kCal),339,271.2
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Proteínas (g),7.6,6.1
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Grasas Totales (g),0.21,0.2
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Grasas Saturadas (g),0.1,0.1
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Grasas Monoinsaturadas (g),0.04,0
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Grasas Poliinsaturadas (g),0.07,0.1
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Grasas trans (g),0,0
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Colesterol (mg),0,0
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Hidratos de Carbono disponibles (g),77,61.6
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Azúcares totales (g),0,0
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Fibra (g),2.4,1.9
Código: 1884829,Spaguetti Libre de Gluten Lucchetti 400 g,Sodio (mg),23,18.4
Código: 1870151,Espirales Vitaminizados 400 g,Energía (kCal),341,272.8
Código: 1870151,Espirales Vitaminizados 400 g,Proteínas (g),11.9,9.5
Código: 1870151,Espirales Vitaminizados 400 g,Grasas Totales (g),2,1.6
Código: 1870151,Espirales Vitaminizados 400 g,Hidratos de Carbono disponibles (g),68.9,55.1
Código: 1870151,Espirales Vitaminizados 400 g,Azúcares totales (g),4.6,3.7
Código: 1870151,Espirales Vitaminizados 400 g,Sodio (mg),13.7,11
Código: 1870148,Spaghetti Vitaminizado 400 g,Energía (kCal),341,272.8
Código: 1870148,Spaghetti Vitaminizado 400 g,Proteínas (g),11.9,9.5
Código: 1870148,Spaghetti Vitaminizado 400 g,Grasas Totales (g),2,1.6
Código: 1870148,Spaghetti Vitaminizado 400 g,Hidratos de Carbono disponibles (g),68.9,55.1
Código: 1870148,Spaghetti Vitaminizado 400 g,Azúcares totales (g),4.6,3.7
Código: 1870148,Spaghetti Vitaminizado 400 g,Sodio (mg),13.7,11
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Energía (kCal),368,294.4
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Proteínas (g),13,10.4
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Grasas Totales (g),3.5,2.8
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Colesterol (mg),13.7,11
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Azúcares totales (g),4,3.2
Código: 1864393,Spaghetti Talliani 3 Sabores 400 g,Sodio (mg),20,16
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Energía (kCal),359,287.2
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Proteínas (g),13,10.4
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Grasas Totales (g),2,1.6
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Hidratos de Carbono disponibles (g),71,56.8
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Azúcares totales (g),3.5,2.8
Código: 1844397,Pasta Spaghettini N°3 Barilla 500 g,Sodio (mg),13,10.4
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Energía (kCal),351,280.8
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Proteínas (g),14,11.2
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Grasas Totales (g),1,0.8
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Hidratos de Carbono disponibles (g),70,56
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Azúcares totales (g),4,3.2
Código: 1771048,Pasta Spaguetti La Molisana N° 15 500 g,Sodio (mg),8,6.4
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Energía (kCal),351.25,281
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Proteínas (g),13.75,11
Código: 1757947,Pasta Fusilli Tricolor La Molisana 500 g,Grasas Totales (g),1,0.8
